股票代码_firm_id,供应链年份_year,行业_industry,核心企业代码_core,标签_label,总资产净利率ROA_var1,总资产报酬率ROA_var2,净资产收益率ROE_var3,销售净利率_var4,成本费用利润率_var5,营业利润／营业总收入_var6,资产负债率_var7,流动比率_var8,速动比率_var9,现金比率_var10,现金流量利息保障倍数_var11,营业收入净含量=经活现流净÷营总收_var12,经活现流净÷流负_var13,带息负债率_var14,总资产周转率_var15,净资产周转率_var16,现金周转率_var17,营运资金周转率_var18,基本每股收益（同比增长率）_var19,总资产（同比增长率）_var20,净资产（同比增长率）_var21,净利润（同比增长率）_var22,经营活动产生的现金流量净额（同比增长率）_var23,营业总收入（同比增长率）_var24,利润总额（同比增长率）_var25,研发人员数量占比_var26,研发投入总额占营业收入比例_var27,本科生人数占比_var28,ln(上市天数)_var29,应收账款周转率_var30,存货周转率_var31,营业周期_var32,净营业周期_var33,应收账坏账比例=应收账坏准÷总应收账_var34,存货跌价比例=存货跌准÷总存货_var35,预付账款÷流资_var36,核心企业总资产（同比增长率）_var37,核心企业总资产净利率ROA_var38,核心企业总资产报酬率ROA_var39,核心企业净资产收益率ROE_var40,核心企业总资产周转率_var41,核心企业现金比率_var42,核心企业营业利润／营业总收入_var43,核心企业资产负债率_var44,核心企业流动比率_var45,核心企业速动比率_var46,核心企业ln(资产总计)_var47,核心企业ln（经营活动产生的现金流量净额）_var48,行业流动比率_var49,行业速动比率_var50,行业利息保障倍数A_var51,行业资产负债率_var52,行业资产报酬率B_var53,行业总资产净利润率(ROA)B_var54,行业净资产收益率B_var55,行业总资产增长率_var56,行业净利润增长率_var57,客户集中度1_var58,供应商集中度1_var59,客户集中度2_var60,供应商集中度2_var61,客户集中度3_var62,供应商集中度3_var63,供应链集中度_var64,销售额/采购额占比_var65,信息化水平_var66,协同处理能力_var67
831689,2023,C34,601615,0,9.1241,10.5003,14.13,11.9112,15.7035,13.8213,35.4676,2.1689,1.5929,29.4699,2215.7229,6.19276967933026,14.0615754042615,14.8023,0.766,1.1813,577.8828,1.8868,16.9014,10.6403,9.603,20.5185,-48.4419,20.4377,20.4793,25.15,3.95,22.7364,6.47697236288968,3.1197,3.0221,234.5182,132.0504,6.32504935992278,2.1877469400729,0.989401875524095,22.2009,0.4976,0.4549,1.33,0.3646,34.5129,1.3493,66.0692,1.1547,0.7805,25.1524295543073,-21.6755217078385,1.305435,0.992188,12.414611,0.600929,0.023986,0.021671,0.05341,0.055009,0.12761,13.78,5.76,44.42,22.3,4.461856,1.020725,33.36,11.43,0.238113157298679,2.90935
300466,2023,C40,601618,0,-2.9037,-2.2744,-5.4029,-5.0458,-5.0252,-4.7529,44.4354,1.6908,1.2798,17.086,-1467.5224,-13.5178144361663,-18.643208574766,36.9367,0.5755,1.018,940.2803,1.9358,-314.6465,-2.6305,-6.0108,-296.9835,-1330.7425,4.0881,-226.3616,27.24,6.88,30.4175,8.05165955684195,1.639,3.2391,330.7881,219.2225,26.5051508605306,11.7957418256521,4.87502010302698,13.0185,1.8294,2.3165,7.23,1.0166,9.902,2.1638,74.6084,1.0787,0.7876,27.2179303603358,22.4968275603668,2.318608,2.008912,324.970339,0.348652,0.044055,0.043901,0.067211,0.068672,0.025644,29.31,4.21,45.91,17.55,9.821414,0.642389,31.73,1.89,0.175727260870255,5.19685
300264,2023,I65,601668,0,-19.4997,-18.1569,-56.36,-53.0345,-39.0411,-53.0101,77.3085,1.2093,0.7524,29.9933,-525.198,-22.7772248756767,-10.9696448497003,31.2025,0.3677,1.7018,234.9453,3.3,16.8274,7.9134,24.0319,11.5381,1.5346,-11.0287,11.5341,42.02,19.42,64.2857,8.40938523878193,1.395,1.251,545.8343,357.4611,53.7403147491864,17.7663257657761,1.4307612643482,9.4394,2.6471,3.9067,13.36,0.8155,22.5603,4.1108,74.8195,1.2883,0.6508,28.6436069969109,23.1238958215549,2.048842,1.750632,-54.6336,0.384528,0.011,0.011226,0.018165,0.057279,-0.174878,25.66,13.44,62.55,47.88,12.727503,4.806362,55.22,25.66,0.375133903076875,1.92835
430047,2023,C27,601668,0,-13.4685,-13.2872,-27.02,-75.9868,-40.488,-71.8303,40.0758,1.089,0.7597,74.7802,-16048.6026,-63.0306608428604,-38.5826890207554,23.3631,0.1772,0.2739,64.5129,0.9698,26.9231,-4.9563,-22.7916,29.7154,-55.1814,-7.7016,34.0055,34.34,72.88,33.7349,7.03174125876313,68.0927,1.7569,210.1933,-277.576579,3.48928536838464,0.0,8.68044167497626,9.4394,2.6471,3.9067,13.36,0.8155,22.5603,4.1108,74.8195,1.2883,0.6508,28.6436069969109,23.1238958215549,2.174832,1.752983,2579.645471,0.325999,0.04291,0.04289,0.063989,0.032784,-0.218748,60.88,32.79,84.1,53.07,38.554975,11.970778,68.59,32.79,0.289116083131714,2.1813
834639,2023,C38,601668,0,2.3768,2.9161,4.81,2.091,1.8837,1.8349,52.8338,1.629,1.2323,29.0875,824.9522,6.94248114912542,14.4685744332326,33.3576,1.1367,2.3013,1059.5814,3.2661,-41.1765,10.3236,0.3634,-30.6474,422.019,2.2116,-37.4177,7.23,3.58,13.6134,6.28599809450886,2.7111,4.8081,207.6611,163.5775,11.5498035715687,1.82880284207731,0.402168098675701,9.4394,2.6471,3.9067,13.36,0.8155,22.5603,4.1108,74.8195,1.2883,0.6508,28.6436069969109,23.1238958215549,1.352129,1.095161,-108.130385,0.589662,0.057872,0.058497,0.141508,0.14454,-0.014027,83.76,32.09,87.64,68.43,70.202458,14.478701,78.04,1.63,0.314030344364241,3.7069
300152,2023,N77,601669,0,-9.0931,-8.8772,-20.42,-36.056,-28.417,-34.6591,58.9769,0.9508,0.4171,6.3576,-57.128,-1.11858435673298,-0.570365620238016,19.4801,0.2522,0.5662,279.9181,3.1549,16.6937,-5.4682,-19.0,16.6467,-121.7201,8.8331,15.9185,18.73,3.53,48.2072,8.4644016350687,1.656,0.9701,588.4871,301.2225,70.2679753287778,27.5878524324319,2.96067659592638,11.0031,1.5667,2.7339,9.54,0.5547,18.0229,3.4131,77.4956,0.8412,0.6998,27.7740600613324,23.8262667065794,1.009125,0.910377,1.725985,0.631281,0.018909,0.00573,0.015408,0.025045,0.01769,22.39,7.79,79.58,23.58,13.248311,1.258544,51.58,22.39,0.268973109590125,16.0582
830839,2023,C34,601717,0,12.16,13.8701,15.86,11.8687,15.3087,13.2824,24.0522,3.524,2.8501,33.1336,4560.9397,9.86119367309791,49.4704302727186,20.8002,1.0245,1.3676,2003.5889,2.2127,24.6515,9.8309,13.0608,25.2786,192.5647,32.4577,54.8715,13.17,3.83,8.7189,7.04490511712937,4.9368,5.4579,138.8811,81.7319,6.18373361734431,1.03383754048905,0.604960713110223,11.0002,7.4224,9.2648,17.15,0.7787,64.4313,11.2353,55.5026,1.9299,1.2806,24.6186389633569,21.8406262027642,1.305435,0.992188,12.414611,0.600929,0.023986,0.021671,0.05341,0.055009,0.12761,37.12,20.76,67.31,45.51,16.712513,5.908541,56.41,37.1199997,0.218616570452176,4.38465
300617,2023,C35,601727,0,5.8928,6.9805,7.82,21.1521,31.0075,24.1084,20.6119,4.4384,2.4688,122.0705,835.2376,8.95684376952468,13.4628763998712,15.2091,0.2786,0.3635,441.5771,0.4439,43.6782,0.7073,8.3823,36.2087,-17.0224,23.9949,31.2607,19.08,6.75,33.5948,7.82284529027977,1.4395,1.9707,432.763,272.8483,16.5515404214286,0.299938630763003,1.54475177312918,-0.6443,0.7544,1.5702,0.53,0.3999,22.4518,2.9227,72.843,1.1437,0.7786,26.3696542241115,22.7769653781209,1.707446,1.207788,108.677032,0.496125,0.04591,0.04543,0.090246,0.080141,-0.079359,14.39,8.99,49.44,27.96,5.307332,1.819932,38.7,8.61,0.137588338134706,2.4565
873576,2023,C32,601727,0,11.3934,12.508,21.82,12.0033,15.0688,13.4068,46.9993,2.037,1.466,80.8389,54015.3998,21.7189287046737,43.1004571539574,1.5403,0.9492,1.8662,472.5889,2.4317,12.8904,35.9613,50.5364,21.4705,229.4885,15.8556,24.9421,6.56,4.96,23.9382,5.14749447681345,12.6713,2.9716,149.5576,103.4227,3.56957480771525,2.22063884826871,1.05902527817539,-0.6443,0.7544,1.5702,0.53,0.3999,22.4518,2.9227,72.843,1.1437,0.7786,26.3696542241115,22.7769653781209,1.501941,0.943918,10.404241,0.486455,0.070212,0.062032,0.122813,0.05895,-0.23652,14.86,36.98,57.71,71.4,6.946417,18.280415,64.56,9.95,0.216022164637573,2.95695
300923,2023,C37,601766,0,3.566,3.691,4.11,11.0986,13.9898,12.4594,9.1912,9.0755,8.0529,315.6151,-44078.2418,-27.9511999440506,-86.9521145417539,3.271,0.3213,0.3685,271.0237,0.4772,-6.25,-6.6275,1.1646,-5.8104,-2308.1757,0.2306,-6.8769,13.11,5.34,26.6568,7.00488198971286,1.0108,2.6207,493.5214,413.2198,6.36788181568039,7.04835087260013,0.352572210890143,6.7064,3.1883,3.5686,7.41,0.5126,25.9028,6.841,58.3453,1.2563,0.9177,26.8798034857504,23.4125827268302,1.441278,1.103292,-9.639131,0.559409,0.02295,0.025663,0.05807,0.066307,0.191456,69.01,37.51,93.02,58.53,49.465226,15.416437,75.78,69.01,0.158610454656925,2.7113
688611,2023,C38,601766,0,5.2016,4.4783,5.69,23.4181,33.2307,25.6988,10.2446,7.528,4.6331,315.1752,71361.7854,35.87684005192,79.7570535126717,26.6001,0.2221,0.2434,64.081,0.3659,-17.8082,7.0531,3.4762,-17.0746,255.9967,6.2194,-21.4732,56.09,20.07,56.4576,6.90073066404517,1.4294,1.3274,523.0608,417.5848,10.58284087872,9.41393146350797,0.854050356361143,6.7064,3.1883,3.5686,7.41,0.5126,25.9028,6.841,58.3453,1.2563,0.9177,26.8798034857504,23.4125827268302,1.352129,1.095161,-108.130385,0.589662,0.057872,0.058497,0.141508,0.14454,-0.014027,19.91,21.53,56.14,47.55,8.001976,6.718479,51.85,21.53,0.153376576675697,2.06465
833455,2023,C34,601766,0,9.2975,10.335,10.16,20.5839,29.3563,22.6338,5.25944,19.896751,15.906,894.9069,3529.269,12.980053607846,127.368626039232,10.7466,0.4517,0.5047,455.7563,0.6582,-33.3333,44.3868,71.0731,-20.8477,-21.2808,-4.4855,-23.0994,15.41,4.75,4.8338,5.26269018890489,1.7081,1.3941,468.9916,433.6125,3.88976487327391,3.94833820107186,0.820721235550812,6.7064,3.1883,3.5686,7.41,0.5126,25.9028,6.841,58.3453,1.2563,0.9177,26.8798034857504,23.4125827268302,1.305435,0.992188,12.414611,0.600929,0.023986,0.021671,0.05341,0.055009,0.12761,27.0,12.78,77.43,45.02,14.622237,4.578642,61.23,27.0,0.218445956586183,2.098
300670,2023,C38,601800,1,-6.9017,-5.4211,-20.25,-33.1935,-30.8292,-38.7765,66.0167,0.5513,0.4427,8.9781,88.1851,12.1923411961875,5.85966733988951,74.1484,0.2079,0.5506,1225.3383,-1.485,15.0307,1.9536,-18.3884,16.0263,659.7411,65.6598,14.3477,23.2,7.05,35.7309,7.77148876011762,1.6212,6.4474,277.8942,-5.236,14.6689853266754,8.25786302765521,0.817943701260586,11.0568,1.8916,2.1452,8.87,0.4748,15.9767,4.7956,72.7403,0.9002,0.6183,28.1523490683653,23.2143415930239,1.352129,1.095161,-108.130385,0.589662,0.057872,0.058497,0.141508,0.14454,-0.014027,11.82,19.84,52.46,32.97,5.549862,4.376695,42.72,10.79,0.119515654635092,7.21175
836942,2023,C35,601800,0,7.1996,8.1647,9.92,25.4869,37.9391,28.3868,27.2401,3.3452,2.7961,101.306,587.2967,0.803187452282849,0.811468265599657,2.7587,0.2825,0.3907,105.9368,0.4367,8.4494,8.9714,8.0963,41.9469,107.0641,-14.6623,43.4421,13.72,5.21,21.2389,5.96100533962327,0.6629,1.216,839.1209,442.7761,22.4337550194134,2.48378260553664,0.345590313833888,11.0568,1.8916,2.1452,8.87,0.4748,15.9767,4.7956,72.7403,0.9002,0.6183,28.1523490683653,23.2143415930239,1.707446,1.207788,108.677032,0.496125,0.04591,0.04543,0.090246,0.080141,-0.079359,29.58,11.36,70.99,39.22,13.984304,3.277046,55.11,12.77,0.144483499100459,4.59605
300164,2023,B11,601857,1,3.0098,4.3282,3.99,5.2211,7.49,7.0484,26.6672,2.3306,1.9412,89.5217,1045.6156,12.3942197434694,32.573976971109,55.8193,0.5765,0.8393,440.645,2.6523,115.5,4.8854,20.7092,145.3324,64.4014,33.8785,198.5718,14.62,2.06,20.0886,8.46273700562018,2.8083,5.3674,195.263,117.0701,11.1007158535563,54.1204801182924,1.94465994676794,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.047543,0.983363,7.71402,0.571389,0.047099,0.039685,0.092756,0.0686,0.319672,16.65,18.79,43.41,42.6,5.061751,5.155118,43.01,3.19,0.199110341669524,9.29435
300191,2023,B11,601857,0,-6.0156,-5.4904,-10.71,-26.6118,-20.212,-25.3413,49.9322,0.6526,0.4834,38.2453,-23.2751,-0.661988090451759,-0.423737631846652,50.3692,0.2261,0.4007,114.1521,16.681664,-407.6923,13.5618,-10.6175,-408.3755,-102.7148,-0.1372,-306.7536,26.67,1.92,23.1903,8.44955654270043,7.7189,47.3663,54.2391,-277.4359,7.55487675321447,0.0,0.245619681166082,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.047543,0.983363,7.71402,0.571389,0.047099,0.039685,0.092756,0.0686,0.319672,84.1695000000001,35.71,99.4042,72.11,70.9694395300001,18.915847,86.06,77.7363,0.143370645863682,30.2938
300387,2023,C26,601857,0,3.6585,5.3307,5.56,6.359,8.966,9.1333,29.2743,2.8087,1.9876,99.0961,791.5313,9.72880957483447,34.2363044627902,58.719,0.5753,0.7962,377.6191,2.0223,31.5789,13.7514,6.3679,15.4831,227.4721,23.7177,23.2239,28.38,4.03,20.3008,8.15162164696975,4.7386,4.7592,151.6148,121.7107,10.8121283372876,1.25995607214549,3.25514388402875,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.024442,0.727695,5.271493,0.529718,0.03872,0.030247,0.063654,0.070831,-0.466496,11.29,6.0,33.54,21.47,2.786182,0.979135,27.51,6.0,0.236111564371887,8.99025
300779,2023,C42,601857,1,5.2528,6.5347,13.66,14.3387,15.7631,14.4694,58.3324,1.2189,0.8912,55.8903,552.5205,24.5468588913201,34.0523254469642,74.6255,0.3663,1.0038,413.7698,-9.497103,626.722,28.3701,73.1236,583.872616000001,406.0712,194.7579,711.088064000002,17.69,1.93,31.744,7.42892719480227,5.84,4.8316,136.1533,87.4368,8.21855584451342,0.182590769257635,1.78496460340414,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.472475,1.086487,1.672374,0.52039,0.01292,0.003694,0.007386,0.110583,-0.819789,68.66,24.78,78.35,51.2,47.391317,8.359758,64.78,68.66,0.239956361380678,9.02645
300834,2023,C26,601857,0,2.3333,1.1307,2.69,5.0192,5.9702,5.9101,13.5242,2.0401,1.5815,158.1063,-760.6433,-0.989563783297471,-3.44340638452277,39.8797,0.4649,0.5327,298.9782,2.634,-44.5946,2.2182,0.3572,-42.7803,-104.0157,-14.6306,-42.4113,22.51,3.69,27.3684,6.57507584059962,5.1655,11.3576,41.33779,23.0785,7.04540207515539,0.0223802963160202,4.11369147207353,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.024442,0.727695,5.271493,0.529718,0.03872,0.030247,0.063654,0.070831,-0.466496,10.99,34.71,26.52,88.43,1.816706,24.583723,57.48,34.71,0.208478010535781,12.28945
830832,2023,C26,601857,0,0.9091,1.1651,1.24,2.5678,2.686,2.4703,26.4024,2.4552,1.4927,66.3,153.1533,2.4707281081025,4.02593320781342,51.2094,0.3541,0.4863,198.1204,1.0146,-79.5,-2.0188,0.1309,-79.6398,-65.9425,-35.6058,-80.9744,12.01,4.19,18.4685,6.94793706861497,2.6324,1.5781,364.8797,221.5961,5.54204153887154,0.0,2.08884507087333,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.024442,0.727695,5.271493,0.529718,0.03872,0.030247,0.063654,0.070831,-0.466496,43.46,12.99,86.74,30.4,26.012004,2.468882,58.57,43.46,0.313675147358045,7.3997
831010,2023,D45,601857,0,4.325,5.86,6.83,7.8742,10.7142,9.5173,35.7612,1.237,1.0722,64.0935,1042.9162,14.1619488271858,33.3396848952287,49.9941,0.5493,0.8569,356.8102,11.1461,-25.0,1.6202,1.5074,-24.5995,-21.1677,20.0537,-24.4627,9.5,0.6579,31.3636,7.13249755166004,7.0457,32.7617,62.0834,-15.8944,15.0052751488903,27.81554207362,5.31655011683368,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,0.864088,0.763108,7.425601,0.580819,0.063209,0.052821,0.128331,0.034324,0.10528,11.83,58.45,28.58,78.87,2.11378,35.535911,53.73,58.45,0.16151570037469,22.9915
831856,2023,C35,601857,0,1.1294,1.4725,1.83,1.6342,1.4861,0.7164,31.1916,3.519,2.5398,89.2862,2237.0101,16.9783689199568,62.2119161638251,36.0338,0.6911,1.0815,538.3555,1.4765,-75.6098,-12.6944,0.8499,-75.8071,44.6847,6.0618,-79.7095,17.91,4.13,28.8557,7.00397413672268,2.4471,2.8475,273.5396,205.5907,10.6053376692443,3.4450483306675,1.21885538337114,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.707446,1.207788,108.677032,0.496125,0.04591,0.04543,0.090246,0.080141,-0.079359,27.62,14.43,52.51,40.22,11.239819,4.254368,46.37,27.62,0.264266859375404,8.0344
833943,2023,C34,601857,0,8.7464,10.6067,14.08,9.267,12.0858,10.834,39.6713,1.7148,1.3011,31.0182,1050.4617,5.45190700700397,12.7001928846461,28.8276,0.9438,1.5619,731.6198,3.2226,10.4478,11.1348,10.3781,20.4291,63.5601,10.1418,27.4224,21.78,4.01,24.3243,6.31896811374644,2.966,4.8776,195.1824,103.465,6.7065510848502,1.78974879705912,3.87507833914165,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.305435,0.992188,12.414611,0.600929,0.023986,0.021671,0.05341,0.055009,0.12761,4.68,5.96,19.87,19.25,0.804627,0.807551,19.56,4.68,0.237736096655386,9.04945
834014,2023,C35,601857,0,4.3421,5.0162,7.78,8.9261,11.4071,10.1269,42.9986,1.9268,1.4803,66.6856,1940.7981,8.30358580460704,9.68667099342866,12.1412,0.4864,0.8714,177.0709,1.1752,-21.3115,-1.227,3.011,-5.691,806.3494,2.011,-7.7728,12.91,5.16,31.9188,5.94803498918065,1.5417,1.9157,421.4294,198.4225,12.4503606280667,10.1172135108754,2.59978062318462,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.707446,1.207788,108.677032,0.496125,0.04591,0.04543,0.090246,0.080141,-0.079359,13.8,5.63,38.97,19.99,3.516979,0.842631,29.48,13.8,0.238155701039672,7.5685
836260,2023,C40,601857,0,7.7864,8.9033,10.63,15.3723,21.3795,17.6009,25.673,3.3083,2.3789,104.2122,4005.9634,5.16481323806322,10.434563069605,20.992,0.5065,0.6916,494.1081,0.8968,-2.3256,0.0312,3.0568,-2.9244,9.0406,4.6651,-0.6971,17.89,4.39,30.8943,6.65415252018322,1.8758,1.6443,410.8562,284.4029,6.39801590375506,0.0594564004004735,0.617194466167072,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,2.318608,2.008912,324.970339,0.348652,0.044055,0.043901,0.067211,0.068672,0.025644,27.12,8.99,72.63,29.52,15.744394,1.908688,51.08,27.12,0.274358291667514,7.4328
836419,2023,C26,601857,0,9.099,11.1454,14.88,9.3312,12.0687,11.1034,24.8277,2.8123,2.1847,120.9559,205.8503,0.960776173612176,3.57644537520746,27.1148,0.9751,1.443,384.2541,2.8134,-8.75,30.9169,70.7783,-2.1575,-91.0411,4.4767,0.3786,15.06,2.6,28.8703,4.67282883446191,4.6321,7.7042,124.4463,74.6765,6.73924100674924,0.0,5.61128983816888,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.024442,0.727695,5.271493,0.529718,0.03872,0.030247,0.063654,0.070831,-0.466496,14.24,27.46,49.05,61.22,5.357596,10.426291,55.14,27.46,0.211325926056161,10.46275
836675,2023,C30,601857,0,7.745,9.3282,12.23,12.7357,16.8042,14.6752,37.3465,1.9007,1.0376,35.3136,1395.7262,10.9680828895697,17.3458317737729,37.4307,0.6081,0.9602,662.1216,1.9201,11.8781,10.2605,7.8571,11.9469,233.5954,15.7896,11.1764,13.03,3.12,7.7465,7.00124562206948,4.0646,1.8338,284.8833,132.0884,1.07623085877671,0.206479651206708,0.650894565812146,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.318141,0.98694,6.51398,0.489208,0.032136,0.026072,0.051365,0.027852,-0.254962,64.18,7.96,99.4042,32.6,51.708768,2.154346,66.21,64.18,0.356288644729657,7.52755
872931,2023,C35,601857,0,8.3898,10.0917,25.4,10.7084,13.5854,12.1427,63.2176,1.2624,0.8258,25.889,1757.3118,14.677111855815,20.9956282896098,40.9764,0.7835,2.1198,1090.2905,6.5442,16.4516,15.0113,15.4808,16.3132,142.3698,19.5162,15.698,13.88,3.71,16.7139,0.0,3.5978,2.7462,231.1513,128.864,10.4789108457934,1.15603560555496,0.803989062566788,3.3164,6.6449,9.3341,11.4,1.1098,40.243,8.4033,40.7631,0.9558,0.5874,28.6436069969109,26.8470648106008,1.707446,1.207788,108.677032,0.496125,0.04591,0.04543,0.090246,0.080141,-0.079359,52.36,12.33,90.86,41.97,34.764148,3.870407,66.42,52.36,0.290201941641032,7.98375
835237,2023,C38,601877,0,6.6438,7.1311,10.43,11.0475,14.0104,12.3681,29.0409,2.612,1.6013,103.877,140330.1312,14.5565856384364,33.7905577497895,0.3774,0.6014,0.8786,390.2697,1.4189,-6.4516,1.1519,6.6094,7.6775,-34.0693,14.1446,10.884,12.0,4.87,9.5652,5.99396142730657,4.4177,3.7046,178.6669,114.2316,6.32894925856033,9.8308003980824,1.2536500331779,15.7848,4.3963,6.4209,9.76,0.5086,24.8829,11.4386,61.5028,1.487,0.6566,25.5174406650371,22.1440476115722,1.352129,1.095161,-108.130385,0.589662,0.057872,0.058497,0.141508,0.14454,-0.014027,19.73,22.95,56.9,51.26,7.487748,7.3519,54.08,6.31,0.339322517496282,2.59165
300899,2023,N77,601898,0,2.1768,1.7425,2.36,12.5146,13.9416,12.6031,8.7361,11.0016,9.7443,704.2596,6863.0457,-3.20596419194873,-6.60047706527987,6.8892,0.1739,0.1887,71.7577,0.2076,-43.0669,1.9699,0.0834,-42.8827,-107.6017,-19.11,-48.1335,27.27,11.61,48.8636,7.06561336359772,1.3257,1.4145,526.0616,486.9435,15.4558530499038,0.52705543882283,0.905601691037778,2.6855,7.4692,10.4453,14.21,0.5598,93.2606,17.1527,47.6808,1.2191,1.088,26.5793685142712,24.4836595810982,1.009125,0.910377,1.725985,0.631281,0.018909,0.00573,0.015408,0.025045,0.01769,26.83,12.34,71.67,44.64,12.871843,4.376282,58.16,7.52,0.0876435955196293,8.70255
688570,2023,C40,601898,0,10.4185,11.1852,14.72,19.2416,27.7438,21.7004,23.6402,4.0744,3.6146,227.3779,9878.6327,12.0360882410533,21.4348303511779,0.5618,0.5415,0.7648,134.6217,0.868,-2.7273,104.0359,162.1928,7.0262,-6.686,12.0862,6.1439,39.03,8.34,29.9832,5.34233425196481,2.1605,2.3095,322.506,148.5089,2.79583736539982,0.191210046397261,0.365350071848873,2.6855,7.4692,10.4453,14.21,0.5598,93.2606,17.1527,47.6808,1.2191,1.088,26.5793685142712,24.4836595810982,2.318608,2.008912,324.970339,0.348652,0.044055,0.043901,0.067211,0.068672,0.025644,17.45,4.11,60.12,14.96,8.0987,0.468598,37.54,14.85,0.0910683323523752,9.15005
831396,2023,C38,603050,0,5.6876,6.3556,11.77,7.7679,9.3393,8.3736,50.728,1.6327,1.4881,33.6158,1253.4988,4.65236727957558,6.39811786844529,15.9308,0.7322,1.4732,618.8927,2.2659,5.8824,16.3953,12.5064,8.8071,43.411,21.7062,8.7592,38.04,4.68,58.4314,0.0,1.5026,10.0958,275.2431,100.6384,8.48983814664869,13.938294769602,2.0132912291278,12.9479,6.1329,7.469,20.35,0.7842,35.7109,8.4896,69.5243,1.7201,1.3379,22.3875637075295,19.8490374102971,1.352129,1.095161,-108.130385,0.589662,0.057872,0.058497,0.141508,0.14454,-0.014027,11.97,5.23,25.7,19.07,1.939806,0.770017,22.39,5.23,0.136994700545953,6.53225
430685,2023,C40,603259,0,10.7251,11.7443,10.43,35.0728,55.0372,34.2251,7.3165,11.7711,10.5102,1025.7857,16838.3886,29.4773677572411,132.377443225105,13.2446,0.3058,0.3329,61.2263,0.3976,16.3636,-3.9849,-3.0966,33.6325,-19.6323,0.2975,34.4179,18.68,9.65,25.2874,6.10255859461357,22.549,1.4287,267.9425,229.6963,10.0655338090441,14.4205116537956,0.868544624917307,13.88,14.0218,16.7406,18.99,0.5831,93.3504,29.43,24.6397,2.0617,1.5934,25.0228526650668,23.3175433336612,2.318608,2.008912,324.970339,0.348652,0.044055,0.043901,0.067211,0.068672,0.025644,5.58,5.53,11.56,21.69,0.401058,0.967453,16.63,5.1507696,0.125722679831185,2.9949
301285,2023,C39,603296,1,1.7118,1.8362,2.92,4.041,3.889,3.0795,42.7963,1.5063,1.307,85.158,867.4638,12.0820871510821,11.7024612528875,55.1577,0.4236,0.6629,233.2629,1.4424,-48.2759,21.7488,2.1595,-46.2395,236.9356,21.3448,-52.0308,11.0,6.51,7.6685,6.12905021006054,3.3749,3.5607,207.7735,80.1185,5.5917797328142,14.3732050993222,0.0593117362334495,17.5454,5.571,5.7385,16.76,1.7904,54.6445,3.3177,59.5356,1.2712,1.0692,24.6650347662924,22.0712817754278,1.722875,1.329036,14.868583,0.472122,0.0263,0.024299,0.045973,0.054703,-0.327697,13.36,11.88,51.73,32.39,5.568891,2.897873,42.06,8.55,0.123911108165058,8.9495
301279,2023,C34,603298,0,2.9054,2.53,3.74,7.5457,8.6344,8.0567,21.8496,2.2084,1.5954,107.0965,48565.3761,20.9829848109226,38.4722625598792,4.5316,0.385,0.4934,175.7097,1.3428,-44.9438,-0.375,-0.0679,-39.8517,103.9559,-0.4273,-34.2058,10.65,4.5603,6.2338,6.44094654063292,5.7499,2.6791,196.9833,52.2248,5.44563015243329,2.93551173404895,0.479863624133639,19.6845,14.3397,16.1094,22.23,1.2718,83.6907,12.8569,33.4185,1.9458,1.2926,23.3547382639146,21.2068400079615,1.305435,0.992188,12.414611,0.600929,0.023986,0.021671,0.05341,0.055009,0.12761,57.52,5.35,79.11,23.81,34.312993,1.139199,51.46,57.52,0.25839100676518,4.5117
